,date,time,name,origin,destination,distance,duration,speed
217,2023-03-07,22:41:27,中三四路与后塘路交叉口,"113.40982,22.518213","113.41795,22.520392",872,96,32.7
218,2023-03-07,22:41:27,中三五路与长江路,"113.418785,22.520625","113.426641,22.523204",861,95,32.62736842105263
219,2023-03-07,22:41:27,中山六路-上陂头路（T型口）,"113.428487,22.523968","113.432335,22.525481",433,48,32.475
220,2023-03-07,22:41:27,中三五路与濠东路人行横道,"113.433242,22.525827","113.438362,22.52924",666,81,29.599999999999998
221,2023-03-07,22:41:57,中三二路与悦来南路交叉口,"113.371974,22.519177","113.374265,22.519394",238,39,21.96923076923077
222,2023-03-07,22:41:58,中三二路与民生路交叉口,"113.375752,22.519498","113.38199,22.519653",643,71,32.60281690140845
223,2023-03-07,22:41:58,中三二路与华柏路交叉口,"113.383365,22.519686","113.386675,22.519707",344,53,23.36603773584906
224,2023-03-07,22:41:58,中三二路与华苑大街交叉口,"113.388121,22.519578","113.389869,22.519423",183,46,14.321739130434782
225,2023-03-07,22:41:58,中三三路与兴中道交叉口,"113.390502,22.519369","113.392096,22.519219",167,44,13.663636363636364
226,2023-03-07,22:41:58,中三四路与库充大街人行横道,"113.392887,22.519152","113.396592,22.518856",385,53,26.150943396226417
